,uid,d,t,x,y
291309,404,9,45,14.0,18.0
291310,404,9,46,14.0,18.0
291311,404,9,47,13.0,20.0
291312,404,10,0,14.0,20.0
291313,404,10,1,16.0,20.0
291314,404,10,2,15.0,21.0
291315,404,10,3,15.0,21.0
291316,404,10,4,17.0,23.0
291317,404,10,5,19.0,24.0
291318,404,10,6,20.0,22.0
291319,404,10,7,21.0,20.0
291320,404,10,8,21.0,20.0
291321,404,10,9,20.0,19.0
291322,404,10,10,21.0,20.0
291323,404,10,11,23.0,21.0
291324,404,10,12,23.0,23.0
291325,404,10,13,21.0,21.0
291326,404,10,14,23.0,21.0
291327,404,10,15,21.0,20.0
291328,404,10,16,20.0,22.0
291329,404,10,17,20.0,20.0
291330,404,10,18,18.0,22.0
291331,404,10,19,19.0,22.0
291332,404,10,20,19.0,21.0
291333,404,10,21,18.0,23.0
291334,404,10,22,19.0,24.0
291335,404,10,23,21.0,24.0
291336,404,10,24,20.0,22.0
291337,404,10,25,19.0,23.0
291338,404,10,26,17.0,21.0
291339,404,10,27,19.0,22.0
291340,404,10,28,20.0,20.0
291341,404,10,29,22.0,19.0
291342,404,10,30,23.0,18.0
291343,404,10,31,24.0,18.0
291344,404,10,32,23.0,20.0
291345,404,10,33,21.0,22.0
291346,404,10,34,23.0,24.0
291347,404,10,35,24.0,24.0
291348,404,10,36,24.0,24.0
291349,404,10,37,22.0,23.0
291350,404,10,38,21.0,21.0
291351,404,10,39,19.0,22.0
291352,404,10,40,18.0,23.0
291353,404,10,41,19.0,24.0
291354,404,10,42,21.0,23.0
291355,404,10,43,20.0,23.0
291356,404,10,44,21.0,24.0
291357,404,10,45,21.0,23.0
291358,404,10,46,20.0,21.0
291359,404,10,47,20.0,23.0
291360,404,11,0,18.0,22.0
291361,404,11,1,20.0,20.0
291362,404,11,2,19.0,21.0
291363,404,11,3,21.0,19.0
291364,404,11,4,20.0,20.0
291365,404,11,5,21.0,20.0
291366,404,11,6,23.0,20.0
291367,404,11,7,21.0,19.0
291368,404,11,8,23.0,20.0
291369,404,11,9,22.0,22.0
291370,404,11,10,20.0,20.0
291371,404,11,11,19.0,19.0
291372,404,11,12,19.0,17.0
291373,404,11,13,18.0,15.0
291374,404,11,14,16.0,17.0
291375,404,11,15,17.0,16.0
291376,404,11,16,18.0,14.0
291377,404,11,17,20.0,12.0
291378,404,11,18,21.0,12.0
291379,404,11,19,22.0,13.0
291380,404,11,20,21.0,15.0
291381,404,11,21,23.0,16.0
291382,404,11,22,22.0,14.0
291383,404,11,23,23.0,14.0
291384,404,11,24,22.0,16.0
291385,404,11,25,21.0,18.0
291386,404,11,26,21.0,17.0
291387,404,11,27,19.0,19.0
291388,404,11,28,18.0,19.0
291389,404,11,29,16.0,18.0
291390,404,11,30,15.0,19.0
291391,404,11,31,15.0,18.0
291392,404,11,32,17.0,18.0
291393,404,11,33,15.0,16.0
291394,404,11,34,16.0,17.0
291395,404,11,35,17.0,17.0
291396,404,11,36,16.0,17.0
291397,404,11,37,14.0,19.0
291398,404,11,38,16.0,17.0
291399,404,11,39,16.0,15.0
291400,404,11,40,17.0,16.0
291401,404,11,41,17.0,17.0
291402,404,11,42,18.0,19.0
291403,404,11,43,16.0,17.0
291404,404,11,44,18.0,18.0
291405,404,11,45,19.0,16.0
291406,404,11,46,17.0,14.0
291407,404,11,47,15.0,12.0
291408,404,12,0,17.0,11.0
291409,404,12,1,19.0,13.0
291410,404,12,2,19.0,11.0
291411,404,12,3,19.0,10.0
291412,404,12,4,17.0,10.0
291413,404,12,5,15.0,11.0
291414,404,12,6,15.0,12.0
291415,404,12,7,14.0,13.0
291416,404,12,8,12.0,14.0
291417,404,12,9,12.0,16.0
291418,404,12,10,12.0,17.0
291419,404,12,11,12.0,17.0
291420,404,12,12,12.0,16.0
291421,404,12,13,13.0,14.0
291422,404,12,14,13.0,12.0
291423,404,12,15,13.0,13.0
291424,404,12,16,15.0,11.0
291425,404,12,17,15.0,11.0
291426,404,12,18,16.0,9.0
291427,404,12,19,15.0,11.0
291428,404,12,20,15.0,12.0
291429,404,12,21,16.0,14.0
291430,404,12,22,14.0,16.0
291431,404,12,23,12.0,17.0
291432,404,12,24,14.0,16.0
291433,404,12,25,13.0,18.0
291434,404,12,26,11.0,19.0
291435,404,12,27,12.0,18.0
291436,404,12,28,11.0,18.0
291437,404,12,29,13.0,16.0
291438,404,12,30,14.0,14.0
291439,404,12,31,15.0,15.0
291440,404,12,32,13.0,16.0
291441,404,12,33,13.0,17.0
291442,404,12,34,13.0,18.0
291443,404,12,35,11.0,18.0
291444,404,12,36,11.0,20.0
291445,404,12,37,11.0,19.0
291446,404,12,38,9.0,21.0
291447,404,12,39,7.0,20.0
291448,404,12,40,6.0,19.0
291449,404,12,41,7.0,21.0
291450,404,12,42,7.0,23.0
291451,404,12,43,9.0,23.0
291452,404,12,44,7.0,24.0
291453,404,12,45,5.0,24.0
291454,404,12,46,5.0,24.0
291455,404,12,47,6.0,22.0
291456,404,13,0,5.0,24.0
291457,404,13,1,5.0,22.0
291458,404,13,2,3.0,22.0
291459,404,13,3,2.0,23.0
291460,404,13,4,1.0,22.0
291461,404,13,5,2.0,22.0
291462,404,13,6,2.0,22.0
291463,404,13,7,4.0,21.0
291464,404,13,8,5.0,23.0
291465,404,13,9,7.0,21.0
291466,404,13,10,5.0,23.0
291467,404,13,11,6.0,23.0
291468,404,13,12,6.0,21.0
291469,404,13,13,5.0,22.0
291470,404,13,14,7.0,20.0
291471,404,13,15,7.0,19.0
291472,404,13,16,9.0,18.0
291473,404,13,17,8.0,18.0
291474,404,13,18,8.0,19.0
291475,404,13,19,6.0,21.0
291476,404,13,20,7.0,19.0
291477,404,13,21,5.0,20.0
291478,404,13,22,5.0,19.0
291479,404,13,23,5.0,19.0
291480,404,13,24,3.0,21.0
291481,404,13,25,2.0,20.0
291482,404,13,26,0.0,18.0
291483,404,13,27,2.0,19.0
291484,404,13,28,2.0,18.0
291485,404,13,29,0.0,16.0
291486,404,13,30,2.0,18.0
291487,404,13,31,1.0,19.0
291488,404,13,32,2.0,21.0
291489,404,13,33,4.0,22.0
291490,404,13,34,4.0,20.0
291491,404,13,35,5.0,18.0
291492,404,13,36,4.0,20.0
291493,404,13,37,6.0,22.0
291494,404,13,38,6.0,24.0
291495,404,13,39,6.0,22.0
291496,404,13,40,5.0,22.0
291497,404,13,41,7.0,23.0
291498,404,13,42,7.0,23.0
291499,404,13,43,9.0,24.0
291500,404,13,44,7.0,23.0
291501,404,13,45,7.0,23.0
291502,404,13,46,9.0,24.0
291503,404,13,47,11.0,23.0
291504,404,14,0,10.0,21.0
291505,404,14,1,11.0,23.0
291506,404,14,2,12.0,24.0
291507,404,14,3,13.0,23.0
291508,404,14,4,11.0,22.0
291509,404,14,5,13.0,20.0
291510,404,14,6,11.0,20.0
291511,404,14,7,10.0,19.0
291512,404,14,8,8.0,21.0
291513,404,14,9,8.0,22.0
291514,404,14,10,10.0,21.0
291515,404,14,11,11.0,21.0
291516,404,14,12,13.0,19.0
291517,404,14,13,11.0,20.0
291518,404,14,14,11.0,22.0
291519,404,14,15,9.0,24.0
291520,404,14,16,11.0,23.0
291521,404,14,17,11.0,24.0
291522,404,14,18,11.0,24.0
291523,404,14,19,12.0,24.0
291524,404,14,20,13.0,23.0
291525,404,14,21,14.0,24.0
291526,404,14,22,13.0,23.0
291527,404,14,23,14.0,21.0
291528,404,14,24,14.0,21.0
291529,404,14,25,12.0,21.0
291530,404,14,26,10.0,19.0
291531,404,14,27,11.0,18.0
291532,404,14,28,11.0,18.0
291533,404,14,29,11.0,20.0
291534,404,14,30,11.0,21.0
291535,404,14,31,9.0,22.0
291536,404,14,32,7.0,24.0
291537,404,14,33,6.0,23.0
291538,404,14,34,7.0,23.0
291539,404,14,35,7.0,23.0
291540,404,14,36,8.0,24.0
291541,404,14,37,10.0,22.0
291542,404,14,38,8.0,20.0
291543,404,14,39,10.0,19.0
291544,404,14,40,9.0,21.0
291545,404,14,41,8.0,21.0
291546,404,14,42,8.0,20.0
291547,404,14,43,7.0,18.0
291548,404,14,44,7.0,18.0
291549,404,14,45,8.0,18.0
291550,404,14,46,8.0,17.0
291551,404,14,47,9.0,15.0
291552,404,15,0,8.0,13.0
291553,404,15,1,8.0,15.0
291554,404,15,2,7.0,15.0
291555,404,15,3,7.0,14.0
291556,404,15,4,6.0,16.0
291557,404,15,5,4.0,14.0
291558,404,15,6,3.0,14.0
291559,404,15,7,4.0,15.0
291560,404,15,8,3.0,17.0
291561,404,15,9,5.0,17.0
291562,404,15,10,3.0,15.0
291563,404,15,11,5.0,15.0
291564,404,15,12,5.0,15.0
291565,404,15,13,5.0,17.0
291566,404,15,14,6.0,17.0
291567,404,15,15,6.0,16.0
291568,404,15,16,5.0,14.0
291569,404,15,17,6.0,13.0
291570,404,15,18,7.0,14.0
291571,404,15,19,5.0,15.0
291572,404,15,20,6.0,15.0
291573,404,15,21,7.0,14.0
291574,404,15,22,9.0,16.0
291575,404,15,23,9.0,18.0
291576,404,15,24,7.0,19.0
291577,404,15,25,7.0,21.0
291578,404,15,26,9.0,23.0
291579,404,15,27,10.0,24.0
291580,404,15,28,9.0,23.0
291581,404,15,29,11.0,24.0
291582,404,15,30,12.0,24.0
291583,404,15,31,10.0,23.0
291584,404,15,32,9.0,23.0
291585,404,15,33,8.0,22.0
291586,404,15,34,10.0,21.0
291587,404,15,35,8.0,22.0
291588,404,15,36,7.0,23.0
291589,404,15,37,8.0,24.0
291590,404,15,38,6.0,23.0
291591,404,15,39,6.0,24.0
291592,404,15,40,5.0,23.0
291593,404,15,41,5.0,23.0
291594,404,15,42,4.0,23.0
291595,404,15,43,4.0,21.0
291596,404,15,44,6.0,22.0
291597,404,15,45,6.0,20.0
291598,404,15,46,4.0,21.0
291599,404,15,47,4.0,22.0
291600,405,1,0,12.0,0.0
291601,405,1,1,11.0,0.0
291602,405,1,2,9.0,2.0
291603,405,1,3,10.0,4.0
291604,405,1,4,12.0,2.0
291605,405,1,5,13.0,2.0
291606,405,1,6,12.0,0.0
291607,405,1,7,11.0,0.0
291608,405,1,8,11.0,2.0
291609,405,1,9,13.0,1.0
291610,405,1,10,12.0,2.0
291611,405,1,11,11.0,1.0
291612,405,1,12,11.0,1.0
291613,405,1,13,13.0,3.0
291614,405,1,14,14.0,2.0
291615,405,1,15,15.0,4.0
291616,405,1,16,13.0,3.0
291617,405,1,17,14.0,4.0
291618,405,1,18,13.0,3.0
291619,405,1,19,11.0,1.0
291620,405,1,20,13.0,0.0
291621,405,1,21,12.0,2.0
291622,405,1,22,11.0,2.0
291623,405,1,23,9.0,2.0
291624,405,1,24,9.0,1.0
291625,405,1,25,8.0,0.0
291626,405,1,26,6.0,1.0
291627,405,1,27,4.0,2.0
291628,405,1,28,3.0,1.0
291629,405,1,29,1.0,1.0
291630,405,1,30,2.0,2.0
291631,405,1,31,2.0,3.0
291632,405,1,32,2.0,4.0
291633,405,1,33,4.0,6.0
291634,405,1,34,2.0,8.0
291635,405,1,35,3.0,10.0
291636,405,1,36,1.0,10.0
291637,405,1,37,2.0,8.0
291638,405,1,38,0.0,8.0
291639,405,1,39,1.0,10.0
291640,405,1,40,2.0,10.0
291641,405,1,41,3.0,8.0
291642,405,1,42,5.0,8.0
291643,405,1,43,7.0,8.0
291644,405,1,44,9.0,7.0
291645,405,1,45,7.0,9.0
291646,405,1,46,9.0,11.0
291647,405,1,47,11.0,10.0
291648,405,2,0,9.0,11.0
291649,405,2,1,8.0,11.0
291650,405,2,2,9.0,11.0
291651,405,2,3,10.0,11.0
291652,405,2,4,11.0,9.0
291653,405,2,5,12.0,11.0
291654,405,2,6,14.0,11.0
291655,405,2,7,14.0,12.0
291656,405,2,8,12.0,11.0
291657,405,2,9,10.0,10.0
291658,405,2,10,8.0,9.0
291659,405,2,11,8.0,8.0
291660,405,2,12,6.0,6.0
291661,405,2,13,7.0,6.0
291662,405,2,14,6.0,5.0
291663,405,2,15,5.0,7.0
291664,405,2,16,4.0,7.0
291665,405,2,17,6.0,7.0
291666,405,2,18,7.0,8.0
291667,405,2,19,8.0,9.0
291668,405,2,20,8.0,11.0
291669,405,2,21,10.0,10.0
291670,405,2,22,9.0,9.0
291671,405,2,23,8.0,10.0
291672,405,2,24,6.0,12.0
291673,405,2,25,8.0,12.0
291674,405,2,26,8.0,13.0
291675,405,2,27,6.0,15.0
291676,405,2,28,7.0,16.0
291677,405,2,29,8.0,18.0
291678,405,2,30,10.0,19.0
291679,405,2,31,10.0,19.0
291680,405,2,32,8.0,21.0
291681,405,2,33,9.0,22.0
291682,405,2,34,7.0,23.0
291683,405,2,35,7.0,21.0
291684,405,2,36,5.0,21.0
291685,405,2,37,3.0,19.0
291686,405,2,38,3.0,19.0
291687,405,2,39,4.0,21.0
291688,405,2,40,5.0,21.0
291689,405,2,41,4.0,22.0
291690,405,2,42,5.0,21.0
291691,405,2,43,3.0,21.0
291692,405,2,44,5.0,21.0
291693,405,2,45,6.0,23.0
291694,405,2,46,5.0,24.0
291695,405,2,47,7.0,22.0
291696,405,3,0,8.0,21.0
291697,405,3,1,7.0,23.0
291698,405,3,2,6.0,22.0
291699,405,3,3,8.0,20.0
291700,405,3,4,6.0,21.0
291701,405,3,5,8.0,22.0
291702,405,3,6,8.0,23.0
291703,405,3,7,7.0,22.0
291704,405,3,8,6.0,23.0
291705,405,3,9,8.0,24.0
291706,405,3,10,10.0,24.0
291707,405,3,11,10.0,23.0
291708,405,3,12,8.0,21.0
291709,405,3,13,8.0,21.0
291710,405,3,14,6.0,20.0
291711,405,3,15,5.0,22.0
291712,405,3,16,7.0,22.0
291713,405,3,17,9.0,22.0
291714,405,3,18,11.0,20.0
291715,405,3,19,9.0,21.0
291716,405,3,20,7.0,20.0
291717,405,3,21,6.0,22.0
291718,405,3,22,5.0,22.0
291719,405,3,23,3.0,24.0
291720,405,3,24,4.0,23.0
291721,405,3,25,2.0,22.0
291722,405,3,26,2.0,20.0
291723,405,3,27,0.0,18.0
291724,405,3,28,1.0,16.0
291725,405,3,29,3.0,16.0
291726,405,3,30,5.0,16.0
291727,405,3,31,6.0,15.0
291728,405,3,32,8.0,15.0
291729,405,3,33,10.0,15.0
291730,405,3,34,10.0,16.0
291731,405,3,35,11.0,18.0
291732,405,3,36,12.0,18.0
291733,405,3,37,14.0,19.0
291734,405,3,38,14.0,17.0
291735,405,3,39,15.0,18.0
291736,405,3,40,13.0,20.0
291737,405,3,41,14.0,19.0
291738,405,3,42,14.0,21.0
291739,405,3,43,12.0,21.0
291740,405,3,44,14.0,22.0
291741,405,3,45,15.0,21.0
291742,405,3,46,13.0,20.0
291743,405,3,47,11.0,21.0
291744,405,4,0,13.0,22.0
291745,405,4,1,14.0,24.0
291746,405,4,2,12.0,23.0
291747,405,4,3,12.0,24.0
291748,405,4,4,10.0,23.0
291749,405,4,5,12.0,23.0
291750,405,4,6,13.0,23.0
291751,405,4,7,13.0,23.0
291752,405,4,8,11.0,22.0
291753,405,4,9,13.0,21.0
291754,405,4,10,15.0,23.0
291755,405,4,11,14.0,23.0
291756,405,4,12,16.0,21.0
291757,405,4,13,15.0,20.0
291758,405,4,14,13.0,22.0
291759,405,4,15,11.0,22.0
291760,405,4,16,10.0,23.0
291761,405,4,17,12.0,24.0
291762,405,4,18,12.0,22.0
291763,405,4,19,14.0,23.0
291764,405,4,20,13.0,21.0
291765,405,4,21,12.0,21.0
291766,405,4,22,10.0,23.0
291767,405,4,23,9.0,23.0
291768,405,4,24,7.0,21.0
291769,405,4,25,5.0,21.0
291770,405,4,26,6.0,19.0
291771,405,4,27,5.0,20.0
291772,405,4,28,5.0,20.0
291773,405,4,29,6.0,22.0
291774,405,4,30,8.0,21.0
291775,405,4,31,7.0,20.0
291776,405,4,32,8.0,21.0
291777,405,4,33,6.0,20.0
291778,405,4,34,4.0,18.0
291779,405,4,35,6.0,16.0
291780,405,4,36,8.0,17.0
291781,405,4,37,9.0,19.0
291782,405,4,38,11.0,18.0
291783,405,4,39,12.0,17.0
291784,405,4,40,12.0,15.0
291785,405,4,41,12.0,16.0
291786,405,4,42,10.0,17.0
291787,405,4,43,10.0,17.0
291788,405,4,44,12.0,18.0
291789,405,4,45,13.0,18.0
291790,405,4,46,15.0,20.0
291791,405,4,47,13.0,21.0
291792,405,5,0,15.0,19.0
291793,405,5,1,16.0,18.0
291794,405,5,2,15.0,20.0
291795,405,5,3,14.0,21.0
291796,405,5,4,14.0,23.0
291797,405,5,5,13.0,23.0
291798,405,5,6,13.0,22.0
291799,405,5,7,12.0,21.0
291800,405,5,8,12.0,22.0
291801,405,5,9,12.0,21.0
291802,405,5,10,14.0,19.0
291803,405,5,11,16.0,18.0
291804,405,5,12,17.0,18.0
291805,405,5,13,18.0,19.0
291806,405,5,14,16.0,21.0
291807,405,5,15,14.0,22.0
291808,405,5,16,15.0,23.0
291809,405,5,17,17.0,22.0
291810,405,5,18,17.0,21.0
291811,405,5,19,15.0,21.0
291812,405,5,20,13.0,22.0
291813,405,5,21,15.0,21.0
291814,405,5,22,14.0,22.0
291815,405,5,23,13.0,22.0
291816,405,5,24,13.0,23.0
291817,405,5,25,14.0,22.0
291818,405,5,26,13.0,20.0
291819,405,5,27,13.0,18.0
291820,405,5,28,13.0,17.0
291821,405,5,29,13.0,16.0
291822,405,5,30,13.0,18.0
291823,405,5,31,11.0,16.0
291824,405,5,32,10.0,18.0
291825,405,5,33,9.0,17.0
291826,405,5,34,9.0,15.0
291827,405,5,35,11.0,16.0
291828,405,5,36,12.0,18.0
291829,405,5,37,12.0,16.0
291830,405,5,38,11.0,16.0
291831,405,5,39,9.0,15.0
291832,405,5,40,7.0,15.0
291833,405,5,41,5.0,13.0
291834,405,5,42,6.0,15.0
291835,405,5,43,7.0,17.0
291836,405,5,44,9.0,17.0
291837,405,5,45,8.0,18.0
291838,405,5,46,10.0,16.0
291839,405,5,47,12.0,17.0
291840,405,6,0,11.0,15.0
291841,405,6,1,9.0,17.0
291842,405,6,2,9.0,16.0
291843,405,6,3,8.0,14.0
291844,405,6,4,10.0,16.0
291845,405,6,5,8.0,14.0
291846,405,6,6,8.0,16.0
291847,405,6,7,6.0,18.0
291848,405,6,8,6.0,20.0
291849,405,6,9,4.0,19.0
291850,405,6,10,6.0,18.0
291851,405,6,11,5.0,19.0
291852,405,6,12,7.0,21.0
291853,405,6,13,7.0,22.0
291854,405,6,14,7.0,23.0
291855,405,6,15,8.0,24.0
291856,405,6,16,7.0,23.0
291857,405,6,17,5.0,24.0
291858,405,6,18,6.0,23.0
291859,405,6,19,5.0,21.0
291860,405,6,20,4.0,20.0
291861,405,6,21,5.0,19.0
291862,405,6,22,4.0,18.0
291863,405,6,23,5.0,16.0
291864,405,6,24,4.0,16.0
291865,405,6,25,2.0,17.0
291866,405,6,26,2.0,17.0
291867,405,6,27,3.0,15.0
291868,405,6,28,3.0,16.0
291869,405,6,29,1.0,17.0
291870,405,6,30,2.0,19.0
291871,405,6,31,2.0,21.0
291872,405,6,32,2.0,23.0
291873,405,6,33,4.0,21.0
291874,405,6,34,5.0,19.0
291875,405,6,35,5.0,18.0
291876,405,6,36,6.0,17.0
291877,405,6,37,4.0,16.0
291878,405,6,38,5.0,18.0
291879,405,6,39,7.0,18.0
291880,405,6,40,5.0,16.0
291881,405,6,41,7.0,16.0
291882,405,6,42,7.0,18.0
291883,405,6,43,6.0,20.0
291884,405,6,44,8.0,20.0
291885,405,6,45,8.0,20.0
291886,405,6,46,8.0,19.0
291887,405,6,47,8.0,18.0
291888,405,7,0,8.0,19.0
291889,405,7,1,6.0,18.0
291890,405,7,2,4.0,17.0
291891,405,7,3,3.0,18.0
291892,405,7,4,5.0,16.0
291893,405,7,5,4.0,18.0
291894,405,7,6,3.0,20.0
291895,405,7,7,2.0,18.0
291896,405,7,8,0.0,20.0
291897,405,7,9,2.0,18.0
291898,405,7,10,4.0,19.0
291899,405,7,11,6.0,17.0
291900,405,7,12,7.0,17.0
291901,405,7,13,8.0,19.0
291902,405,7,14,8.0,17.0
291903,405,7,15,9.0,16.0
291904,405,7,16,11.0,18.0
291905,405,7,17,13.0,19.0
291906,405,7,18,15.0,18.0
291907,405,7,19,16.0,18.0
291908,405,7,20,16.0,16.0
291909,405,7,21,18.0,16.0
291910,405,7,22,18.0,14.0
291911,405,7,23,19.0,15.0
291912,405,7,24,20.0,14.0
291913,405,7,25,21.0,13.0
291914,405,7,26,19.0,15.0
291915,405,7,27,17.0,13.0
291916,405,7,28,15.0,12.0
291917,405,7,29,16.0,12.0
291918,405,7,30,17.0,12.0
291919,405,7,31,19.0,10.0
291920,405,7,32,20.0,9.0
291921,405,7,33,20.0,9.0
291922,405,7,34,18.0,10.0
291923,405,7,35,16.0,10.0
291924,405,7,36,14.0,10.0
291925,405,7,37,12.0,9.0
291926,405,7,38,14.0,9.0
291927,405,7,39,15.0,8.0
291928,405,7,40,14.0,9.0
291929,405,7,41,14.0,10.0
291930,405,7,42,15.0,12.0
291931,405,7,43,17.0,10.0
291932,405,7,44,16.0,8.0
291933,405,7,45,18.0,6.0
291934,405,7,46,18.0,8.0
291935,405,7,47,19.0,9.0
291936,405,8,0,18.0,11.0
291937,405,8,1,20.0,12.0
291938,405,8,2,18.0,12.0
291939,405,8,3,17.0,11.0
291940,405,8,4,16.0,13.0
291941,405,8,5,17.0,11.0
291942,405,8,6,18.0,11.0
291943,405,8,7,17.0,13.0
291944,405,8,8,18.0,13.0
291945,405,8,9,19.0,13.0
291946,405,8,10,17.0,11.0
291947,405,8,11,19.0,11.0
291948,405,8,12,20.0,12.0
291949,405,8,13,20.0,10.0
291950,405,8,14,18.0,8.0
291951,405,8,15,20.0,8.0
291952,405,8,16,21.0,9.0
291953,405,8,17,23.0,9.0
291954,405,8,18,22.0,9.0
291955,405,8,19,22.0,9.0
291956,405,8,20,22.0,11.0
291957,405,8,21,23.0,10.0
291958,405,8,22,22.0,11.0
291959,405,8,23,22.0,13.0
291960,405,8,24,21.0,11.0
291961,405,8,25,22.0,10.0
291962,405,8,26,22.0,8.0
291963,405,8,27,22.0,6.0
291964,405,8,28,20.0,7.0
291965,405,8,29,22.0,9.0
291966,405,8,30,24.0,11.0
291967,405,8,31,23.0,10.0
291968,405,8,32,21.0,8.0
291969,405,8,33,21.0,7.0
291970,405,8,34,20.0,8.0
291971,405,8,35,22.0,10.0
291972,405,8,36,20.0,10.0
291973,405,8,37,18.0,11.0
291974,405,8,38,17.0,12.0
291975,405,8,39,15.0,10.0
291976,405,8,40,15.0,10.0
291977,405,8,41,14.0,11.0
291978,405,8,42,16.0,9.0
291979,405,8,43,18.0,11.0
291980,405,8,44,17.0,13.0
291981,405,8,45,16.0,12.0
291982,405,8,46,14.0,12.0
291983,405,8,47,14.0,11.0
291984,405,9,0,14.0,9.0
291985,405,9,1,14.0,10.0
291986,405,9,2,15.0,9.0
291987,405,9,3,17.0,11.0
291988,405,9,4,18.0,11.0
291989,405,9,5,20.0,11.0
291990,405,9,6,22.0,10.0
291991,405,9,7,22.0,10.0
291992,405,9,8,21.0,9.0
291993,405,9,9,19.0,7.0
291994,405,9,10,20.0,6.0
291995,405,9,11,20.0,8.0
291996,405,9,12,22.0,10.0
291997,405,9,13,23.0,12.0
291998,405,9,14,23.0,13.0
291999,405,9,15,22.0,13.0
292000,405,9,16,22.0,14.0
292001,405,9,17,21.0,13.0
292002,405,9,18,21.0,11.0
292003,405,9,19,23.0,11.0
292004,405,9,20,22.0,12.0
292005,405,9,21,20.0,10.0
292006,405,9,22,21.0,12.0
292007,405,9,23,23.0,13.0
292008,405,9,24,23.0,14.0
292009,405,9,25,23.0,16.0
292010,405,9,26,22.0,16.0
292011,405,9,27,24.0,18.0
292012,405,9,28,22.0,18.0
292013,405,9,29,21.0,20.0
292014,405,9,30,21.0,20.0
292015,405,9,31,21.0,18.0
292016,405,9,32,22.0,16.0
292017,405,9,33,23.0,16.0
292018,405,9,34,22.0,18.0
292019,405,9,35,24.0,16.0
292020,405,9,36,22.0,15.0
292021,405,9,37,21.0,16.0
292022,405,9,38,20.0,14.0
292023,405,9,39,18.0,16.0
292024,405,9,40,17.0,18.0
292025,405,9,41,18.0,18.0
292026,405,9,42,19.0,17.0
292027,405,9,43,17.0,19.0
292028,405,9,44,18.0,18.0
292029,405,9,45,20.0,17.0
292030,405,9,46,20.0,18.0
292031,405,9,47,19.0,16.0
292032,405,10,0,18.0,17.0
292033,405,10,1,20.0,18.0
292034,405,10,2,22.0,17.0
292035,405,10,3,22.0,18.0
292036,405,10,4,23.0,16.0
292037,405,10,5,24.0,14.0
292038,405,10,6,22.0,12.0
292039,405,10,7,20.0,14.0
292040,405,10,8,19.0,12.0
292041,405,10,9,18.0,13.0
292042,405,10,10,20.0,15.0
292043,405,10,11,18.0,16.0
292044,405,10,12,17.0,15.0
292045,405,10,13,17.0,14.0
292046,405,10,14,19.0,12.0
292047,405,10,15,18.0,14.0
292048,405,10,16,18.0,14.0
292049,405,10,17,20.0,15.0
292050,405,10,18,19.0,13.0
292051,405,10,19,18.0,15.0
292052,405,10,20,16.0,16.0
292053,405,10,21,14.0,18.0
292054,405,10,22,13.0,16.0
292055,405,10,23,15.0,14.0
292056,405,10,24,13.0,14.0
292057,405,10,25,14.0,12.0
292058,405,10,26,12.0,10.0
292059,405,10,27,11.0,8.0
292060,405,10,28,12.0,9.0
292061,405,10,29,14.0,8.0
292062,405,10,30,12.0,6.0
292063,405,10,31,11.0,8.0
292064,405,10,32,10.0,8.0
292065,405,10,33,9.0,7.0
292066,405,10,34,7.0,5.0
292067,405,10,35,7.0,7.0
292068,405,10,36,7.0,7.0
292069,405,10,37,6.0,7.0
292070,405,10,38,5.0,6.0
292071,405,10,39,3.0,5.0
292072,405,10,40,4.0,7.0
292073,405,10,41,3.0,6.0
292074,405,10,42,3.0,7.0
292075,405,10,43,1.0,8.0
292076,405,10,44,0.0,9.0
292077,405,10,45,1.0,8.0
292078,405,10,46,1.0,10.0
292079,405,10,47,3.0,10.0
292080,405,11,0,5.0,9.0
292081,405,11,1,7.0,8.0
292082,405,11,2,8.0,9.0
292083,405,11,3,9.0,10.0
292084,405,11,4,10.0,9.0
292085,405,11,5,10.0,7.0
292086,405,11,6,8.0,6.0
292087,405,11,7,6.0,8.0
292088,405,11,8,4.0,9.0
292089,405,11,9,3.0,7.0
292090,405,11,10,1.0,5.0
292091,405,11,11,3.0,7.0
292092,405,11,12,5.0,8.0
292093,405,11,13,4.0,8.0
292094,405,11,14,4.0,10.0
292095,405,11,15,3.0,8.0
292096,405,11,16,2.0,10.0
292097,405,11,17,0.0,8.0
292098,405,11,18,1.0,9.0
292099,405,11,19,0.0,7.0
292100,405,11,20,0.0,8.0
292101,405,11,21,2.0,10.0
292102,405,11,22,3.0,9.0
292103,405,11,23,2.0,8.0
292104,405,11,24,3.0,7.0
292105,405,11,25,3.0,8.0
292106,405,11,26,2.0,8.0
292107,405,11,27,4.0,9.0
292108,405,11,28,5.0,10.0
292109,405,11,29,3.0,12.0
292110,405,11,30,4.0,11.0
292111,405,11,31,4.0,11.0
292112,405,11,32,5.0,11.0
292113,405,11,33,7.0,12.0
292114,405,11,34,7.0,11.0
292115,405,11,35,9.0,12.0
292116,405,11,36,9.0,12.0
292117,405,11,37,9.0,11.0
292118,405,11,38,10.0,12.0
292119,405,11,39,8.0,14.0
292120,405,11,40,9.0,13.0
292121,405,11,41,7.0,14.0
292122,405,11,42,7.0,14.0
292123,405,11,43,8.0,14.0
292124,405,11,44,7.0,16.0
292125,405,11,45,8.0,16.0
292126,405,11,46,10.0,14.0
292127,405,11,47,10.0,15.0
292128,405,12,0,12.0,14.0
292129,405,12,1,14.0,15.0
292130,405,12,2,13.0,13.0
